entity,n-revs
walter-client/packages/ai-director/src/components/WidgetTemplateSearch/WidgetTemplateSelectionProvider.tsx,1
db/migrations/migrations/1583963063375_alter_table_public_chatflows_drop_column_user_id/down.sql,1
walter-client/packages/ai-director/src/pages/AgentProgression/IndividualAgent/ChatsListDrawer/index.tsx,1
windows/electron_app/configuration/prod/homepoint.json,1
walter-client/packages/ai-director/src/pages/ConversationDetails/ChatList/Styled.tsx,1
walter-client/src/components/UserSettings/index.tsx,1
walter-client/src/components/Timer.tsx,1
integrations/zoom/daemon/Makefile,1
db/migrations/migrations/1603296340596_switch_to_widget_templates/down.sql,1
db/migrations/migrations/1600904422238_alter_table_app_checklist_templates_alter_column_created_at/up.sql,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/IndividualAgent/BehaviorHeatMap/BehaviorHeatMap.tsx,1
audio-integrations/zoom/calendar/README.md,1
walter-client/migrations/migrations/1583962902510_delete_fk_public_chatflows_chatflows_user_id_fkey/up.sql,1
chrome-extensions/cresta-for-outreach/images/cresta128.png,1
walter-client/migrations/migrations/1600083325709_alter_table_app_manual_triggers_alter_column_name/down.sql,1
db/migrations/migrations/1614634584388_alter_table_app_moments_add_column_check_visitor_messages/down.sql,1
db/migrations/migrations/1614020363185_alter_table_app_triggers_add_column_updated_at/down.sql,1
db/migrations/metadata/version.yaml,1
walter-client/packages/ai-director/src/components/DateRangeSearch/DateRangeSearch.tsx,1
db/migrations/metadata/actions.yaml,1
walter-client/src/util/notify-walter-server-logout.ts,1
db/migrations/migrations/1612573979040_create_table_app_moment_detections/down.sql,1
walter-client/src/netlify-functions/build-hash-version-function/types.ts,1
walter-client/src/pages/DemoPage/index.tsx,1
agent-progression-api/utils.py,1
walter-client/packages/ai-director/src/pages/ConversationView/Panel/index.tsx,1
db/migrations/migrations/1612573979040_create_table_app_moment_detections/up.sql,1
agent-progression-api/Dockerfile,1
db/migrations/migrations/1612591123599_create_table_app_agent_did_do_behavior_triggers/up.sql,1
walter-client/migrations/migrations/1599823508859_create_table_app_intents/up.sql,1
walter-server/bin/make-outbound-call.py,1
walter-server/bin/transcribe-mono-audio.py,1
db/migrations/migrations/1614282522591_alter_table_app_messages_alter_column_updated_at/down.sql,1
windows/audiograb_lib/audiograb_lib.sln,1
walter-client/tsconfig.production.json,1
walter-client/src/components/TrackingListener/index.tsx,1
walter-client/src/pages/DemoPage/widgets-predictions-subscription.gql.ts,1
walter-client/packages/ai-director/src/components/IntentSearch/IntentSearch.tsx,1
bin/yarn.lock,1
walter-client/packages/ai-director/src/components/FullTextSearch/View.tsx,1
walter-client/src/demos/types.ts,1
walter-client/migrations/migrations/1599870495153_alter_table_app_agent_did_do_behavior_alter_column_agent_behavior_id/up.sql,1
models/actions/Makefile,1
db/migrations/migrations/1583962902510_delete_fk_public_chatflows_chatflows_user_id_fkey/down.sql,1
walter-client/migrations/migrations/1600894036075_create_checklist_templates_and_checklist_items/down.sql,1
walter-client/src/components/Chat/Callflow/FlowBar/index.tsx,1
walter-client/migrations/hasura-linux,1
walter-client/src/components/RefreshAppLink/index.tsx,1
audio-integrations/zoom/calendar/create-zoom-daemon.sh,1
walter-client/src/demo-script.js,1
walter-client/migrations/migrations/1603782801279_set_fk_app_used_widgets_widget_template_id/up.sql,1
db/migrations/migrations/1603221890430_alter_table_app_triggers_alter_column_intent_id/up.sql,1
walter-client/packages/ai-director/src/pages/ConversationView/CheckListPanel/CallFlowBehavior.tsx,1
integrations/event-broker/tests/test_redis_publisher.py,1
walter-client/src/demos/ProductRecommendation.tsx,1
walter-client/packages/ai-director/src/pages/ConversationView/HoverIndicator.tsx,1
windows/audiograb/audiograb_lib.vcxproj.filters,1
db/migrations/migrations/1599862584028_set_fk_app_manual_triggers_intents_id/down.sql,1
bin/good-intent/README.md,1
walter-client/packages/ai-director/src/pages/IntentsQAPage/all-intents.gql.tsx,1
walter-client/src/pages/playback-query.gql.tsx,1
walter-client/migrations/migrations/1600887077096_intents_and_triggers_updates/up.sql,1
walter-client/migrations/migrations/1599870482000_alter_table_app_agent_should_do_behavior_alter_column_agent_behavior_id/up.sql,1
db/migrations/migrations/1614049255580_create_table_app_intents_hyperparameters/down.sql,1
db/migrations/migrations/1614282477413_alter_table_app_messages_add_column_updated_at/down.sql,1
walter-client/src/components/Chat/SleepnumberWidgets/ActiveWidgetBase.tsx,1
walter-client/migrations/migrations/1601511512345_alter_table_app_intents_add_column_updated_at/down.sql,1
walter-client/src/components/EndCallButton/end-chat-mutation.gql.tsx,1
db/migrations/migrations/1602037599505_add_intent_audio_examples/up.sql,1
walter-client/migrations/migrations/1594846250474_alter_table_public_notes_add_column_text_area/down.sql,1
walter-client/migrations/migrations/1602493167060_edit_atriggers_permissions/up.sql,1
db/migrations/migrations/1599823508859_create_table_app_intents/down.sql,1
walter-client/migrations/migrations/1604093808968_drop_table_app_taxonomy/up.sql,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/Group/Group.tsx,1
walter-client/packages/uicommon/src/components/AgentAndTeamSelect/Container.tsx,1
audio-integrations/zoom/daemon/zoom-web-app/meeting.html,1
walter-client/packages/ai-director/src/components/WidgetTemplateSearch/View.tsx,1
walter-client/src/demos/GuidanceCard.tsx,1
db/migrations/migrations/1594845887113_alter_table_public_chatflows_drop_column_notes_init_values/up.sql,1
db/migrations/migrations/1612594320328_set_fk_app_moment_detections_message_id/down.sql,1
walter-client/src/components/DumbChecker/insert-widget-prediction.tsx,1
walter-client/packages/ai-director/src/components/WidgetTemplateSearch/get-active-widget-template-id.gql.ts,1
walter-client/packages/ai-director/src/components/StreamingAudioPlayer/StreamingAudioPlayerProvider.tsx,1
db/migrations/migrations/1612576075395_alter_table_app_moment_detections_add_column_data/down.sql,1
db/migrations/migrations/1619799224232_create_table_app_dispositions/up.sql,1
windows/electron_app/configuration/prod/earthlink.json,1
walter-client/migrations/migrations/1594961784989_copy_existing_tables_to_app_schema/down.sql,1
walter-client/packages/ai-director/src/assets/plus-icon.svg,1
walter-client/packages/ai-director/src/pages/AgentProgression/IndividualAgent/ChatsListDrawer/ChatsListDrawer.tsx,1
db/migrations/migrations/1620367998556_alter_table_app_user_agent_profiles_add_column_agent_platform_config/down.sql,1
db/migrations/migrations/1611721790468_insert_speaker_role_types/up.sql,1
chrome-extensions/cresta-for-outreach/outreach-observer.js,1
db/migrations/migrations/1595462220751_create_table_app_widget_predictions/up.sql,1
walter-client/src/demos/demo-scripts/vivint.js,1
walter-client/src/netlify-functions/utils/notify-walter-server-login.ts,1
integrations/amazon-connect/requirements.txt,1
walter-client/migrations/migrations/1595465715005_alter_table_app_widget_predictions_add_column_chat_id/down.sql,1
walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/RouteWhitelistSelect.tsx,1
integrations/zoom/daemon/Dockerfile,1
walter-client/migrations/migrations/1583797421166_alter_table_public_chats_add_column_chatflow_id/down.sql,1
db/migrations/migrations/1600904428650_alter_table_app_checklist_items_alter_column_created_at/down.sql,1
walter-client/packages/ai-director/src/components/DateRangeSearch/index.tsx,1
walter-client/migrations/migrations/1600904536984_alter_table_app_widget_predictions_alter_column_manual_trigger_id/up.sql,1
walter-client/migrations/migrations/1595465721176_alter_table_app_widget_predictions_add_column_message_id/down.sql,1
walter-client/migrations/metadata/functions.yaml,1
walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/TrashWidgetButton.tsx,1
walter-client/packages/ai-director/src/pages/ConversationView/CheckListPanel/CheckBox.tsx,1
walter-client/src/demos/README.md,1
walter-client/migrations/migrations/1594846250474_alter_table_public_notes_add_column_text_area/up.sql,1
walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/WidgetTextFieldEditor.tsx,1
db/migrations/migrations/1601494279779_alter_table_app_triggers_add_check_constraint_has_checklist_or_hint_template/down.sql,1
walter-client/util-scripts/create-user.js,1
bin/upload-keywords.py,1
walter-client/packages/ai-director/src/components/ActiveIntentsProvider/index.tsx,1
audio-integrations/zoom/daemon/zoom-web-app/js/tool.js,1
integrations/cresta-for-outreach/outreach-observer.js,1
walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/index.tsx,1
experimental/el-kb-scraper/elkb/items.py,1
db/migrations/migrations/1601509269975_create_dev_schema_demo_scripts_table/up.sql,1
walter-client/.gitignore,1
audio-integrations/zoom/daemon/Makefile,1
walter-client/src/components/DumbChecker/insert-did-do-behavior.gql.tsx,1
walter-client/packages/ai-director/src/Redirect.sx,1
walter-client/src/components/Chat/SleepnumberWidgets/FinishedWidget.tsx,1
walter-client/src/components/ElectronTitleBar/index.tsx,1
walter-client/src/UsedWidgetsProvider/index.tsx,1
audio-integrations/zoom/calendar/cluster-role.yaml,1
walter-client/src/demos/demo-scripts/verizon.js,1
walter-client/migrations/migrations/1601509269975_create_dev_schema_demo_scripts_table/up.sql,1
walter-client/src/components/IdentifyCaller/IdentifyCaller.tsx,1
agent-progression-api/env.py,1
walter-client/migrations/migrations/1597261128236_create_table_app_manual_triggers/down.sql,1
integrations/event-broker/event_broker/connectors/hoducc_session_monitor.py,1
db/migrations/migrations/1602560794122_new_checklist_experience_with_used_widgets/up.sql,1
walter-client/packages/ai-director/src/pages/IntentsQAPage/SearchMessagesInChats.tsx,1
db/migrations/migrations/1600998531019_squashed/up.sql,1
walter-client/src/demos/demo-scripts/comcast.js,1
walter-client/packages/ai-director/src/components/EngagementIdSearch/EngagementIdSearchProvider.tsx,1
walter-client/packages/ai-director/src/components/IntentExampleFastAddMenu/CancelButton.tsx,1
db/migrations/migrations/1597938989432_alter_table_app_messages_add_column_platform_timestamp/up.sql,1
chrome-extensions/cresta-for-outreach/images/cresta16.png,1
walter-client/.prettierrc,1
walter-client/migrations/migrations/1600904422238_alter_table_app_checklist_templates_alter_column_created_at/up.sql,1
db/migrations/migrations/1603212721405_create_table_app_triggers_user_agent_profiles_join/up.sql,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/Group/BehaviorHeatMap/TileContent.tsx,1
db/sync/README.md,1
db/migrations/migrations/1617418023659_create_indices_on_chat_id/up.sql,1
integrations/zoom/daemon/zoom-web-app/LICENSE.md,1
walter-client/packages/ai-director/src/components/HasScrolledProvider/index.tsx,1
db/migrations/migrations/1618886581935_create_table_app_agent_progression_aggregates/up.sql,1
walter-client/src/pages/PlaybackPage/index.tsx,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/IndividualAgent/ChatsListDrawer/agent-progression-data-query.gql.tsx,1
walter-client/migrations/migrations/1583797611121_alter_table_public_user_agent_profiles_add_column_chatflow_id/up.sql,1
chrome-extensions/cresta-for-outreach/images/cresta32.png,1
windows/cisco_cti_monitor/src/cisco-cti/cti-session.ts,1
bin/good-intent/demo.wav,1
db/migrations/migrations/1595444954770_drop_tables_in_public_schema/up.sql,1
db/migrations/migrations/1583797632105_set_fk_public_user_agent_profiles_chatflow_id/up.sql,1
walter-server/walter_tornado/endpoint_handlers/utils/auth.py,1
walter-client/packages/ai-director/src/index.tsx,1
db/migrations/migrations/1612665847657_alter_table_app_moment_detections_alter_column_data/down.sql,1
walter-client/packages/ai-director/src/pages/CoachingPage/CoachingPage.tsx,1
db/migrations/migrations/1614583096895_alter_table_app_used_widgets_drop_constraint_used_widgets_chat_id_widget_template_id_key/up.sql,1
walter-client/packages/ai-director/src/pages/AgentProgression/Group/BehaviorHeatMap/agents-progression-data-for-week-and-behavior.gql.ts,1
walter-client/packages/ai-director/src/pages/AgentProgression/IndividualAgent/ChatsListDrawer/Styled.tsx,1
walter-client/src/demos/demo-scripts/demo_default_script.js,1
db/migrations/migrations/1599863244471_alter_table_app_manual_triggers_alter_column_intents_id/up.sql,1
db/migrations/migrations/1595463342350_alter_table_app_widget_predictions_alter_column_created_at/down.sql,1
walter-client/migrations/migrations/1583797568115_alter_table_public_chatflows_add_column_title/up.sql,1
windows/recorder_app/main.js,1
walter-client/migrations/migrations/1582226499474_init/up.sql,1
bin/insert-demo-users.py,1
db/migrations/migrations/1612663041574_alter_table_app_moments_alter_column_sid/down.sql,1
walter-client/migrations/migrations/.DS_Store,1
walter-client/migrations/migrations/1599862526697_alter_table_app_manual_triggers_add_column_intents_id/up.sql,1
integrations/zoom/calendar/Dockerfile,1
integrations/event-broker/event_broker/connectors/utils.py,1
walter-client/src/components/DumbChecker/insert-should-do-behavior.gql.tsx,1
db/migrations/migrations/1595465715005_alter_table_app_widget_predictions_add_column_chat_id/up.sql,1
db/migrations/migrations/1600060412033_alter_table_app_manual_triggers_add_column_name/up.sql,1
walter-client/docker-compose.yaml,1
db/migrations/migrations/1618789316773_create_intents_dataset_examples/down.sql,1
walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/WidgetTemplateWrapper.tsx,1
db/migrations/migrations/1612577053765_alter_table_app_moments_alter_column_created_at/down.sql,1
walter-client/migrations/migrations/1603221890430_alter_table_app_triggers_alter_column_intent_id/down.sql,1
walter-client/packages/ai-director/src/pages/AgentProgression/IndividualAgent/BehaviorHeatMap/agent-progression-all-agents.gql.ts,1
chrome-extensions/cresta-for-outreach/popup.js,1
db/migrations/migrations/1611181948812_alter_table_app_agent_did_do_behavior_add_column_agent_profile_id/up.sql,1
walter-client/migrations/migrations/1603243009906_drop_table_app_triggers_users_join/up.sql,1
audio-integrations/zoom/daemon/zoom-web-app/.gitignore,1
walter-client/src/components/Chat/Callflow/Widgets/BehaviorWidget.tsx,1
audio-integrations/zoom/calendar/yarn.lock,1
walter-client/packages/ai-director/src/components/NewMomentSelector/NewMomentSelector.tsx,1
walter-client/migrations/migrations/1604017263281_alter_table_app_triggers_add_column_deleted/down.sql,1
walter-server/walter_tornado/speech_recognition/deepgram_transcriber.py,1
db/migrations/migrations/1595462220751_create_table_app_widget_predictions/down.sql,1
db/migrations/migrations/1618886618665_set_fk_app_agent_progression_aggregates_agent_id/down.sql,1
models/common/Makefile,1
walter-client/packages/ai-director/src/pages/AgentProgression/utils.ts,1
walter-client/src/demos/DemoScriptsLoader.tsx,1
db/migrations/migrations/1603782428689_alter_table_app_used_widgets_add_column_widget_template_id/up.sql,1
walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/SelectionWidgetPreview.tsx,1
walter-client/src/demos/demo-scripts/telco_retention.js,1
db/migrations/migrations/1595465838225_alter_table_app_widget_predictions_alter_column_message_id/up.sql,1
walter-server/walter_tornado/endpoint_handlers/audio.py,1
walter-server/walter_tornado/endpoint_handlers/amazon_connect.py,1
walter-client/migrations/migrations/1594845887113_alter_table_public_chatflows_drop_column_notes_init_values/up.sql,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/Group/BehaviorHeatMap/BehaviorHeatMap.tsx,1
walter-client/migrations/migrations/1595463342350_alter_table_app_widget_predictions_alter_column_created_at/down.sql,1
audio-integrations/zoom/daemon/start.sh,1
db/migrations/migrations/1614634584388_alter_table_app_moments_add_column_check_visitor_messages/up.sql,1
walter-server/walter_tornado/amazon_connect.py,1
walter-client/src/components/Chat/Callflow/Widgets/update-selection-moment-detection.gql.tsx,1
walter-client/packages/uicommon/src/components/AgentAndTeamSelect/TeamEditModal/Container.tsx,1
walter-client/src/netlify-functions/login-function/query-user.ts,1
integrations/zoom/daemon/zoom-web-app/package.json,1
integrations/cresta-for-outreach/popup.js,1
db/migrations/migrations/1602585273420_alter_table_app_chats_add_column_audio_analysis/down.sql,1
db/migrations/migrations/1612575986734_alter_table_app_moments_alter_column_created_at/down.sql,1
walter-client/packages/ai-director/src/pages/MomentsPage/insert-intent.gql.ts,1
windows/audiograb/.editorconfig,1
walter-client/packages/ai-director/src/pages/ConversationView/MessageArea/BackToLiveScroll.tsx,1
walter-server/VERSION,1
walter-client/packages/uicommon/src/components/AgentAndTeamSelect/View.tsx,1
walter-client/migrations/migrations/1603782428689_alter_table_app_used_widgets_add_column_widget_template_id/up.sql,1
db/migrations/migrations/1594846250474_alter_table_public_notes_add_column_text_area/down.sql,1
walter-client/src/components/Chat/ObjectionList/objection-list-query.ts,1
walter-client/packages/ai-director/src/components/IntentExampleFastAddMenu/index.tsx,1
windows/recorder_app/index.html,1
db/migrations/migrations/1603782801279_set_fk_app_used_widgets_widget_template_id/down.sql,1
db/migrations/migrations/1600910888712_insert_roles/down.sql,1
db/migrations/migrations/1623790509451_add_agent_callflow_preview/up.sql,1
walter-client/migrations/migrations/1595465857035_set_fk_app_widget_predictions_message_id/up.sql,1
walter-client/packages/ai-director/src/components/ChatsWithUnseenMessage/ChatsWithUnseenMessageProvider.tsx,1
walter-client/src/netlify-functions/build-hash-version-function/index.ts,1
db/migrations/metadata/allow_list.yaml,1
integrations/zoom/daemon/zoom-web-app/localhost.crt,1
windows/AudiograbTest/AudiograbTest.vcxproj,1
walter-client/migrations/migrations/1583797421166_alter_table_public_chats_add_column_chatflow_id/up.sql,1
db/migrations/migrations/1611721790468_insert_speaker_role_types/down.sql,1
integrations/zoom/calendar/index.js,1
walter-client/packages/ai-director/src/pages/AgentProgression/IndividualAgent/IndividualAgent.tsx,1
walter-client/src/demos/Transcript.tsx,1
walter-client/migrations/migrations/1604017263281_alter_table_app_triggers_add_column_deleted/up.sql,1
walter-client/src/pages/AgentPerformanceMetrics/index.tsx,1
db/migrations/migrations/1614049255580_create_table_app_intents_hyperparameters/up.sql,1
db/migrations/migrations/1600904512282_rename_table_app_manual_triggers/up.sql,1
walter-client/migrations/migrations/1597938989432_alter_table_app_messages_add_column_platform_timestamp/up.sql,1
walter-client/packages/ai-director/src/type-declarations/custom.d.ts,1
db/migrations/migrations/1612594302021_alter_table_app_moment_detections_add_column_message_id/down.sql,1
db/.prettierrc,1
db/migrations/migrations/1609876382939_alter_table_app_used_widgets_add_unique_chat_id_widget_template_id/down.sql,1
walter-client/migrations/migrations/1595465715005_alter_table_app_widget_predictions_add_column_chat_id/up.sql,1
walter-client/packages/ai-director/src/pages/MomentsPage/FilterMomentsByName.tsx,1
db/migrations/migrations/1594845887113_alter_table_public_chatflows_drop_column_notes_init_values/down.sql,1
db/migrations/migrations/1595463342350_alter_table_app_widget_predictions_alter_column_created_at/up.sql,1
walter-client/migrations/migrations/1583963063375_alter_table_public_chatflows_drop_column_user_id/down.sql,1
walter-client/migrations/migrations/1594961784989_copy_existing_tables_to_app_schema/up.sql,1
integrations/zoom/daemon/zoom-web-app/js/index.js,1
db/migrations/migrations/1620695175727_alter_table_app_user_ui_settings_add_column_use_cresta_lite/down.sql,1
integrations/zoom/calendar/create-zoom-daemon.sh,1
walter-client/src/components/ElectronTitleBar/drag.svg,1
walter-client/migrations/migrations/1600910888712_insert_roles/down.sql,1
integrations/cisco-cti/tsconfig.json,1
walter-client/packages/ai-director/src/components/HighlightedMessageNavigator/index.tsx,1
db/migrations/migrations/1597938989432_alter_table_app_messages_add_column_platform_timestamp/down.sql,1
walter-client/migrations/migrations/1603782801279_set_fk_app_used_widgets_widget_template_id/down.sql,1
walter-server/walter_tornado/speech_recognition/voci_transcriber.py,1
walter-server/walter_tornado/endpoint_handlers/utils/user.py,1
walter-client/docker-compose.sh,1
db/migrations/migrations/1600894036075_create_checklist_templates_and_checklist_items/up.sql,1
walter-client/src/components/Chat/SleepnumberWidgets/WidgetOverlay.tsx,1
integrations/zoom/daemon/pulse-client.conf,1
db/migrations/migrations/1620950038714_create_agent_did_do_behavior_message_index/up.sql,1
walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/StageWrapper.tsx,1
walter-client/.eslintrc.gql.js,1
db/migrations/migrations/1583797421166_alter_table_public_chats_add_column_chatflow_id/down.sql,1
db/migrations/migrations/1612591123599_create_table_app_agent_did_do_behavior_triggers/down.sql,1
windows/cisco_cti_monitor/package.json,1
windows/cisco_cti_monitor/src/preload.ts,1
walter-client/migrations/migrations/1601511420202_add_indices_initial/up.sql,1
models/common/requirements.txt,1
walter-client/packages/ai-director/src/pages/ActionsPage/TriggerCreationMenu/View.tsx,1
db/migrations/migrations/1604355279092_drop_chatflows/up.sql,1
windows/electron_app/src/window-api/preload-esm.ts,1
walter-client/packages/ai-director/src/components/EngagementIdSearch/EngagementIdSearch.tsx,1
walter-client/packages/uicommon/src/components/AgentAndTeamSelect/TeamEditModal/insert-agents-into-team.gql.ts,1
walter-client/src/demos/Hint.tsx,1
integrations/cisco-cti/yarn.lock,1
db/migrations/migrations/1611181948812_alter_table_app_agent_did_do_behavior_add_column_agent_profile_id/down.sql,1
db/migrations/migrations/1600904536984_alter_table_app_widget_predictions_alter_column_manual_trigger_id/down.sql,1
walter-client/packages/ai-director/src/pages/AgentProgression/ComplianceLevelBar.tsx,1
walter-server/walter_tornado/speech_recognition/amazon_transcriber.py,1
db/migrations/migrations/1600060412033_alter_table_app_manual_triggers_add_column_name/down.sql,1
walter-client/migrations/migrations/1599870942022_alter_table_app_agent_behaviors_alter_column_id/down.sql,1
notebooks/IntentsDebugging.ipynb,1
walter-server/bin/utils/amazon_transcribe.py,1
models/actions/intents_config.py,1
db/migrations/migrations/1614282522591_alter_table_app_messages_alter_column_updated_at/up.sql,1
walter-client/src/components/LatestVersionBanner/build-hash-version-call.ts,1
walter-client/packages/ai-director/src/pages/AgentProgression/ChatsListDrawer/index.tsx,1
db/migrations/migrations/1620938148632_add_ix_chats_user_id_created_at/up.sql,1
audio-integrations/zoom/daemon/zoom-web-app/index.html,1
walter-client/src/initSentry.ts,1
db/utils/get-schema.js,1
walter-client/packages/ai-director/src/components/StreamingAudioPlayer/SpooledAudio.ts,1
walter-client/migrations/migrations/1583797611121_alter_table_public_user_agent_profiles_add_column_chatflow_id/down.sql,1
db/migrations/migrations/1602493167060_edit_atriggers_permissions/up.sql,1
audio-integrations/zoom/daemon/run.sh,1
db/migrations/migrations/1600904428650_alter_table_app_checklist_items_alter_column_created_at/up.sql,1
db/migrations/migrations/1618886618665_set_fk_app_agent_progression_aggregates_agent_id/up.sql,1
walter-client/migrations/migrations/1595463342350_alter_table_app_widget_predictions_alter_column_created_at/up.sql,1
db/migrations/migrations/1603212721405_create_table_app_triggers_user_agent_profiles_join/down.sql,1
windows/electron_app/public/load_fail.html,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/Group/BehaviorHeatMap/agents-progression-data-for-week-and-behavior.gql.ts,1
walter-client/migrations/migrations/1601066505023_alter_table_app_intents_alter_column_use_special_model/down.sql,1
walter-client/migrations/migrations/1600904536984_alter_table_app_widget_predictions_alter_column_manual_trigger_id/down.sql,1
walter-client/migrations/migrations/1595465857035_set_fk_app_widget_predictions_message_id/down.sql,1
